Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
INTERNATIONAL JOURNAL FOR VITAMIN AND NUTRITION RESEARCH,INTERNATIONAL JOURNAL FOR VITAMIN AND NUTRITION RESEARCH,4,,Q3
International Journal of Abdominal Wall and Hernia Surgery,INTERNATIONAL JOURNAL OF ABDOMINAL WALL AND HERNIA SURGERY,4,,Q4
International Journal of Academic Medicine,INTERNATIONAL JOURNAL OF ACADEMIC MEDICINE,4,,Q4
INTERNATIONAL JOURNAL OF ACAROLOGY,INTERNATIONAL JOURNAL OF ACAROLOGY,3,,Q3
International Journal of Accounting,INTERNATIONAL JOURNAL OF ACCOUNTING,4,,Q3
International Journal of Accounting and Information Management,INTERNATIONAL JOURNAL OF ACCOUNTING AND INFORMATION MANAGEMENT,3,,Q1
International Journal of Accounting Information Systems,INTERNATIONAL JOURNAL OF ACCOUNTING INFORMATION SYSTEMS,2,,Q1
International Journal of Acoustics and Vibration,INTERNATIONAL JOURNAL OF ACOUSTICS AND VIBRATION,4,,Q4
International Journal of Ad Hoc and Ubiquitous Computing,INTERNATIONAL JOURNAL OF AD HOC AND UBIQUITOUS COMPUTING,4,,Q4
INTERNATIONAL JOURNAL OF ADAPTIVE CONTROL AND SIGNAL PROCESSING,INTERNATIONAL JOURNAL OF ADAPTIVE CONTROL AND SIGNAL PROCESSING,4,,Q2
INTERNATIONAL JOURNAL OF ADHESION AND ADHESIVES,INTERNATIONAL JOURNAL OF ADHESION AND ADHESIVES,3,,Q2
International Journal of Adolescence and Youth,INTERNATIONAL JOURNAL OF ADOLESCENCE AND YOUTH,3,,Q2
International Journal of Adult Education and Technology-IJAET,INTERNATIONAL JOURNAL OF ADULT EDUCATION AND TECHNOLOGY IJAET,4,,Q4
International Journal of Advanced and Applied Sciences,INTERNATIONAL JOURNAL OF ADVANCED AND APPLIED SCIENCES,4,,Q4
International Journal of Advanced Computer Science and Applications,INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS,4,,Q3
INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY,3,,Q2
International Journal of Advanced Robotic Systems,INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS,4,,Q3
International Journal of Advances in Engineering Sciences and Applied Mathematics,INTERNATIONAL JOURNAL OF ADVANCES IN ENGINEERING SCIENCES AND APPLIED MATHEMATICS,4,,Q3
International Journal of Advertising,INTERNATIONAL JOURNAL OF ADVERTISING,3,,Q1
International Journal of Aeroacoustics,INTERNATIONAL JOURNAL OF AEROACOUSTICS,4,,Q3
International Journal of Aeronautical and Space Sciences,INTERNATIONAL JOURNAL OF AERONAUTICAL AND SPACE SCIENCES,4,,Q3
International Journal of Aerospace Engineering,INTERNATIONAL JOURNAL OF AEROSPACE ENGINEERING,4,,Q3
International Journal of AEROSPACE Psychology,INTERNATIONAL JOURNAL OF AEROSPACE PSYCHOLOGY,4,,Q3
International Journal of Affective Engineering,INTERNATIONAL JOURNAL OF AFFECTIVE ENGINEERING,4,,Q4
INTERNATIONAL JOURNAL OF AFRICAN HISTORICAL STUDIES,INTERNATIONAL JOURNAL OF AFRICAN HISTORICAL STUDIES,3,,Q2
International Journal of African Renaissance Studies,INTERNATIONAL JOURNAL OF AFRICAN RENAISSANCE STUDIES,4,,Q3
INTERNATIONAL JOURNAL OF AGING & HUMAN DEVELOPMENT,INTERNATIONAL JOURNAL OF AGING AND HUMAN DEVELOPMENT,4,,Q3
International Journal of Agricultural and Biological Engineering,INTERNATIONAL JOURNAL OF AGRICULTURAL AND BIOLOGICAL ENGINEERING,3,,Q2
International Journal of Agricultural and Environmental Information Systems,INTERNATIONAL JOURNAL OF AGRICULTURAL AND ENVIRONMENTAL INFORMATION SYSTEMS,4,,Q4
International Journal of Agricultural and Statistical Sciences,INTERNATIONAL JOURNAL OF AGRICULTURAL AND STATISTICAL SCIENCES,4,,Q4
International Journal of Agricultural Sustainability,INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY,2,,Q1
International Journal of Agriculture and Natural Resources,INTERNATIONAL JOURNAL OF AGRICULTURE AND NATURAL RESOURCES,4,,Q4
International Journal of Agronomy,INTERNATIONAL JOURNAL OF AGRONOMY,4,,Q3
International Journal of Air-Conditioning and Refrigeration,INTERNATIONAL JOURNAL OF AIR CONDITIONING AND REFRIGERATION,4,,Q3
International Journal of Alcohol and Drug Research,INTERNATIONAL JOURNAL OF ALCOHOL AND DRUG RESEARCH,4,,Q4
INTERNATIONAL JOURNAL OF ALGEBRA AND COMPUTATION,INTERNATIONAL JOURNAL OF ALGEBRA AND COMPUTATION,4,,Q3
INTERNATIONAL JOURNAL OF AMERICAN LINGUISTICS,INTERNATIONAL JOURNAL OF AMERICAN LINGUISTICS,4,,Q4
International Journal of Analysis and Applications,INTERNATIONAL JOURNAL OF ANALYSIS AND APPLICATIONS,4,,Q2
International Journal of Analytical Chemistry,INTERNATIONAL JOURNAL OF ANALYTICAL CHEMISTRY,4,,Q3
International Journal of Angiology,INTERNATIONAL JOURNAL OF ANGIOLOGY,4,,Q4
International Journal of Antennas and Propagation,INTERNATIONAL JOURNAL OF ANTENNAS AND PROPAGATION,4,,Q4
International Journal of Antimicrobial Agents,INTERNATIONAL JOURNAL OF ANTIMICROBIAL AGENTS,2,,Q1
International Journal of Applied and Basic Medical Research,INTERNATIONAL JOURNAL OF APPLIED AND BASIC MEDICAL RESEARCH,4,,Q3
International Journal of Applied Behavioral Economics,INTERNATIONAL JOURNAL OF APPLIED BEHAVIORAL ECONOMICS,4,,Q4
International Journal of Applied Ceramic Technology,INTERNATIONAL JOURNAL OF APPLIED CERAMIC TECHNOLOGY,4,,Q2
International Journal of Applied Earth Observation and Geoinformation,INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION,1,Yes,Q1
INTERNATIONAL JOURNAL OF APPLIED ELECTROMAGNETICS AND MECHANICS,INTERNATIONAL JOURNAL OF APPLIED ELECTROMAGNETICS AND MECHANICS,4,,Q4
International Journal of Applied Geospatial Research,INTERNATIONAL JOURNAL OF APPLIED GEOSPATIAL RESEARCH,4,,Q4
International Journal of Applied Glass Science,INTERNATIONAL JOURNAL OF APPLIED GLASS SCIENCE,4,,Q2
International Journal of Applied Linguistics,INTERNATIONAL JOURNAL OF APPLIED LINGUISTICS,3,,Q1
International Journal of Applied Management Science,INTERNATIONAL JOURNAL OF APPLIED MANAGEMENT SCIENCE,4,,Q4
International Journal of Applied Mathematics and Computer Science,INTERNATIONAL JOURNAL OF APPLIED MATHEMATICS AND COMPUTER SCIENCE,4,,Q2
International Journal of Applied Mathematics & Statistics,INTERNATIONAL JOURNAL OF APPLIED MATHEMATICS AND STATISTICS,4,,Q4
International Journal of Applied Mechanics,INTERNATIONAL JOURNAL OF APPLIED MECHANICS,3,,Q2
International Journal of Applied Metaheuristic Computing,INTERNATIONAL JOURNAL OF APPLIED METAHEURISTIC COMPUTING,4,,Q4
International Journal of Applied Nonlinear Science,INTERNATIONAL JOURNAL OF APPLIED NONLINEAR SCIENCE,4,,Q4
International Journal of Applied Pattern Recognition,INTERNATIONAL JOURNAL OF APPLIED PATTERN RECOGNITION,4,,Q4
International Journal of Applied Psychoanalytic Studies,INTERNATIONAL JOURNAL OF APPLIED PSYCHOANALYTIC STUDIES,4,,Q2
INTERNATIONAL JOURNAL OF APPROXIMATE REASONING,INTERNATIONAL JOURNAL OF APPROXIMATE REASONING,3,,Q2
International Journal of Architectural Computing,INTERNATIONAL JOURNAL OF ARCHITECTURAL COMPUTING,4,,
International Journal of Architectural Heritage,INTERNATIONAL JOURNAL OF ARCHITECTURAL HERITAGE,3,,Q2
INTERNATIONAL JOURNAL OF ART & DESIGN EDUCATION,INTERNATIONAL JOURNAL OF ART AND DESIGN EDUCATION,4,,Q2
International Journal of Art Therapy,INTERNATIONAL JOURNAL OF ART THERAPY,2,,Q2
International Journal of Artificial Intelligence in Education,INTERNATIONAL JOURNAL OF ARTIFICIAL INTELLIGENCE IN EDUCATION,2,,Q1
INTERNATIONAL JOURNAL OF ARTIFICIAL ORGANS,INTERNATIONAL JOURNAL OF ARTIFICIAL ORGANS,4,,Q3
International Journal of Arts and Technology,INTERNATIONAL JOURNAL OF ARTS AND TECHNOLOGY,4,,Q4
International Journal of Arts Management,INTERNATIONAL JOURNAL OF ARTS MANAGEMENT,4,,Q4
International Journal of Asia Pacific Studies,INTERNATIONAL JOURNAL OF ASIA PACIFIC STUDIES,3,,Q3
International Journal of Asian Business and Information Management,INTERNATIONAL JOURNAL OF ASIAN BUSINESS AND INFORMATION MANAGEMENT,4,,Q4
International Journal of Asian Studies,INTERNATIONAL JOURNAL OF ASIAN STUDIES,4,,
International Journal of Assessment Tools in Education,INTERNATIONAL JOURNAL OF ASSESSMENT TOOLS IN EDUCATION,4,,Q3
International Journal of Astrobiology,INTERNATIONAL JOURNAL OF ASTROBIOLOGY,4,,Q3
International Journal of Athletic Therapy & Training,INTERNATIONAL JOURNAL OF ATHLETIC THERAPY AND TRAINING,4,,Q4
INTERNATIONAL JOURNAL OF AUDIOLOGY,INTERNATIONAL JOURNAL OF AUDIOLOGY,4,,Q2
INTERNATIONAL JOURNAL OF AUDITING,INTERNATIONAL JOURNAL OF AUDITING,3,,Q3
International Journal of Automation and Control,INTERNATIONAL JOURNAL OF AUTOMATION AND CONTROL,4,,Q3
International Journal of Automation Technology,INTERNATIONAL JOURNAL OF AUTOMATION TECHNOLOGY,4,,Q4
International Journal of Automotive And Mechanical Engineering,INTERNATIONAL JOURNAL OF AUTOMOTIVE AND MECHANICAL ENGINEERING,4,,Q4
INTERNATIONAL JOURNAL OF AUTOMOTIVE TECHNOLOGY,INTERNATIONAL JOURNAL OF AUTOMOTIVE TECHNOLOGY,4,,Q3
International Journal of Automotive Technology and Management,INTERNATIONAL JOURNAL OF AUTOMOTIVE TECHNOLOGY AND MANAGEMENT,,,Q4
International Journal of Autonomous and Adaptive Communications Systems,INTERNATIONAL JOURNAL OF AUTONOMOUS AND ADAPTIVE COMMUNICATIONS SYSTEMS,4,,Q4
International Journal of Aviation Aeronautics and Aerospace,INTERNATIONAL JOURNAL OF AVIATION AERONAUTICS AND AEROSPACE,4,,Q4
International Journal of Ayurvedic Medicine,INTERNATIONAL JOURNAL OF AYURVEDIC MEDICINE,4,,Q4
International Journal of Bank Marketing,INTERNATIONAL JOURNAL OF BANK MARKETING,2,,Q1
INTERNATIONAL JOURNAL OF BEHAVIORAL DEVELOPMENT,INTERNATIONAL JOURNAL OF BEHAVIORAL DEVELOPMENT,3,,Q2
INTERNATIONAL JOURNAL OF BEHAVIORAL MEDICINE,INTERNATIONAL JOURNAL OF BEHAVIORAL MEDICINE,3,,Q3
International Journal of Behavioral Nutrition and Physical Activity,INTERNATIONAL JOURNAL OF BEHAVIORAL NUTRITION AND PHYSICAL ACTIVITY,1,Yes,Q1
INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS,INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS,4,,Q2
International Journal of Bilingual Education and Bilingualism,INTERNATIONAL JOURNAL OF BILINGUAL EDUCATION AND BILINGUALISM,2,,Q1
International Journal of Bilingualism,INTERNATIONAL JOURNAL OF BILINGUALISM,2,,Q2
International Journal of Bio-Inspired Computation,INTERNATIONAL JOURNAL OF BIO INSPIRED COMPUTATION,4,,Q2
INTERNATIONAL JOURNAL OF BIOCHEMISTRY & CELL BIOLOGY,INTERNATIONAL JOURNAL OF BIOCHEMISTRY AND CELL BIOLOGY,3,,Q3
International Journal of Biological Macromolecules,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,2,Yes,Q1
INTERNATIONAL JOURNAL OF BIOLOGICAL MARKERS,INTERNATIONAL JOURNAL OF BIOLOGICAL MARKERS,4,,Q3
International Journal of Biological Sciences,INTERNATIONAL JOURNAL OF BIOLOGICAL SCIENCES,1,Yes,Q1
International Journal of Biology and Chemistry,INTERNATIONAL JOURNAL OF BIOLOGY AND CHEMISTRY,4,,Q4
International Journal of Biomaterials,INTERNATIONAL JOURNAL OF BIOMATERIALS,4,,Q2
International Journal of Biomathematics,INTERNATIONAL JOURNAL OF BIOMATHEMATICS,2,,Q3
International Journal of Biomedical Engineering and Technology,INTERNATIONAL JOURNAL OF BIOMEDICAL ENGINEERING AND TECHNOLOGY,4,,Q4
International Journal of Biomedical Imaging,INTERNATIONAL JOURNAL OF BIOMEDICAL IMAGING,4,,Q4
International Journal of Biomedicine,INTERNATIONAL JOURNAL OF BIOMEDICINE,4,,Q4
INTERNATIONAL JOURNAL OF BIOMETEOROLOGY,INTERNATIONAL JOURNAL OF BIOMETEOROLOGY,3,,Q2
International Journal of Biometrics,INTERNATIONAL JOURNAL OF BIOMETRICS,4,,Q4
International Journal of Bioprinting,INTERNATIONAL JOURNAL OF BIOPRINTING,2,,Q1
International Journal of Biostatistics,INTERNATIONAL JOURNAL OF BIOSTATISTICS,4,,Q2
International Journal of Bipolar Disorders,INTERNATIONAL JOURNAL OF BIPOLAR DISORDERS,3,,Q1
International Journal of Breast Cancer,INTERNATIONAL JOURNAL OF BREAST CANCER,4,,Q2
International Journal of Bridge Engineering,INTERNATIONAL JOURNAL OF BRIDGE ENGINEERING,4,,Q4
International Journal of Buddhist Thought & Culture,INTERNATIONAL JOURNAL OF BUDDHIST THOUGHT AND CULTURE,3,,
International Journal of Building Pathology and Adaptation,INTERNATIONAL JOURNAL OF BUILDING PATHOLOGY AND ADAPTATION,4,,Q2
International Journal of Built Environment and Sustainability,INTERNATIONAL JOURNAL OF BUILT ENVIRONMENT AND SUSTAINABILITY,4,,Q4
International Journal of Burns and Trauma,INTERNATIONAL JOURNAL OF BURNS AND TRAUMA,4,,Q3
International Journal of Business,INTERNATIONAL JOURNAL OF BUSINESS,4,,Q4
International Journal of Business Analytics,INTERNATIONAL JOURNAL OF BUSINESS ANALYTICS,4,,Q4
International Journal of Business and Society,INTERNATIONAL JOURNAL OF BUSINESS AND SOCIETY,4,,Q4
International Journal of Business Communication,INTERNATIONAL JOURNAL OF BUSINESS COMMUNICATION,3,,Q1
International Journal of Business Data Communications and Networking,INTERNATIONAL JOURNAL OF BUSINESS DATA COMMUNICATIONS AND NETWORKING,4,,Q4
International Journal of Business Environment,INTERNATIONAL JOURNAL OF BUSINESS ENVIRONMENT,4,,Q4
International Journal of Business Performance Management,INTERNATIONAL JOURNAL OF BUSINESS PERFORMANCE MANAGEMENT,4,,Q4
International Journal of Canadian Studies,INTERNATIONAL JOURNAL OF CANADIAN STUDIES,,,Q3
INTERNATIONAL JOURNAL OF CANCER,INTERNATIONAL JOURNAL OF CANCER,2,,Q1
International Journal of Cancer Management,INTERNATIONAL JOURNAL OF CANCER MANAGEMENT,4,,Q4
International Journal of Cardiology,INTERNATIONAL JOURNAL OF CARDIOLOGY,2,,Q2
International Journal of Cardiology Cardiovascular Risk and Prevention,INTERNATIONAL JOURNAL OF CARDIOLOGY CARDIOVASCULAR RISK AND PREVENTION,4,,Q3
International Journal of Cardiology Congenital Heart Disease,INTERNATIONAL JOURNAL OF CARDIOLOGY CONGENITAL HEART DISEASE,4,,Q4
INTERNATIONAL JOURNAL OF CARDIOVASCULAR IMAGING,INTERNATIONAL JOURNAL OF CARDIOVASCULAR IMAGING,4,,Q3
International Journal of Care and Caring,INTERNATIONAL JOURNAL OF CARE AND CARING,4,,Q2
International Journal of Care Coordination,INTERNATIONAL JOURNAL OF CARE COORDINATION,4,,Q3
International Journal of Cartography,INTERNATIONAL JOURNAL OF CARTOGRAPHY,4,,Q3
INTERNATIONAL JOURNAL OF CAST METALS RESEARCH,INTERNATIONAL JOURNAL OF CAST METALS RESEARCH,4,,Q3
International Journal of Central Banking,INTERNATIONAL JOURNAL OF CENTRAL BANKING,4,,Q3
International Journal of Ceramic Engineering and Science,INTERNATIONAL JOURNAL OF CERAMIC ENGINEERING AND SCIENCE,,,Q3
International Journal of Chemical Engineering,INTERNATIONAL JOURNAL OF CHEMICAL ENGINEERING,4,,Q3
INTERNATIONAL JOURNAL OF CHEMICAL KINETICS,INTERNATIONAL JOURNAL OF CHEMICAL KINETICS,4,,Q4
International Journal of Chemical Reactor Engineering,INTERNATIONAL JOURNAL OF CHEMICAL REACTOR ENGINEERING,4,,Q3
International Journal of Child Care and Education Policy,INTERNATIONAL JOURNAL OF CHILD CARE AND EDUCATION POLICY,4,,Q2
International Journal of Child Health and Nutrition,INTERNATIONAL JOURNAL OF CHILD HEALTH AND NUTRITION,4,,Q4
International Journal of Child Youth & Family Studies,INTERNATIONAL JOURNAL OF CHILD YOUTH AND FAMILY STUDIES,4,,Q4
International Journal of Childbirth,INTERNATIONAL JOURNAL OF CHILDBIRTH,4,,Q4
International Journal of Childrens Rights,INTERNATIONAL JOURNAL OF CHILDRENS RIGHTS,4,,Q2
International Journal of Childrens Spirituality,INTERNATIONAL JOURNAL OF CHILDRENS SPIRITUALITY,2,,
International Journal of Chinese & Comparative Philosophy of Medicine,INTERNATIONAL JOURNAL OF CHINESE AND COMPARATIVE PHILOSOPHY OF MEDICINE,4,,Q4
International Journal of Chinese Linguistics,INTERNATIONAL JOURNAL OF CHINESE LINGUISTICS,4,,
International Journal of Christianity & Education,INTERNATIONAL JOURNAL OF CHRISTIANITY AND EDUCATION,4,,
International Journal of Chronic Obstructive Pulmonary Disease,INTERNATIONAL JOURNAL OF CHRONIC OBSTRUCTIVE PULMONARY DISEASE,3,,Q2
INTERNATIONAL JOURNAL OF CIRCUIT THEORY AND APPLICATIONS,INTERNATIONAL JOURNAL OF CIRCUIT THEORY AND APPLICATIONS,3,,Q3
International Journal of Circumpolar Health,INTERNATIONAL JOURNAL OF CIRCUMPOLAR HEALTH,4,,Q3
International Journal of Civil Engineering,INTERNATIONAL JOURNAL OF CIVIL ENGINEERING,4,,Q3
International Journal of the Classical Tradition,INTERNATIONAL JOURNAL OF CLASSICAL TRADITION,2,,
International Journal of Climate Change Strategies and Management,INTERNATIONAL JOURNAL OF CLIMATE CHANGE STRATEGIES AND MANAGEMENT,3,,Q2
INTERNATIONAL JOURNAL OF CLIMATOLOGY,INTERNATIONAL JOURNAL OF CLIMATOLOGY,3,,Q3
INTERNATIONAL JOURNAL OF CLINICAL AND EXPERIMENTAL HYPNOSIS,INTERNATIONAL JOURNAL OF CLINICAL AND EXPERIMENTAL HYPNOSIS,4,,Q2
International Journal of Clinical and Experimental Medicine,INTERNATIONAL JOURNAL OF CLINICAL AND EXPERIMENTAL MEDICINE,4,,Q4
International Journal of Clinical and Experimental Pathology,INTERNATIONAL JOURNAL OF CLINICAL AND EXPERIMENTAL PATHOLOGY,4,,Q4
International Journal of Clinical and Health Psychology,INTERNATIONAL JOURNAL OF CLINICAL AND HEALTH PSYCHOLOGY,2,,Q1
International Journal of Clinical Oncology,INTERNATIONAL JOURNAL OF CLINICAL ONCOLOGY,3,,Q2
INTERNATIONAL JOURNAL OF CLINICAL PHARMACOLOGY AND THERAPEUTICS,INTERNATIONAL JOURNAL OF CLINICAL PHARMACOLOGY AND THERAPEUTICS,4,,Q4
International Journal of Clinical Pharmacy,INTERNATIONAL JOURNAL OF CLINICAL PHARMACY,3,,Q2
INTERNATIONAL JOURNAL OF CLINICAL PRACTICE,INTERNATIONAL JOURNAL OF CLINICAL PRACTICE,4,,Q1
International Journal of Clothing Science and Technology,INTERNATIONAL JOURNAL OF CLOTHING SCIENCE AND TECHNOLOGY,4,,Q3
INTERNATIONAL JOURNAL OF COAL GEOLOGY,INTERNATIONAL JOURNAL OF COAL GEOLOGY,2,,Q1
International Journal of Coal Preparation and Utilization,INTERNATIONAL JOURNAL OF COAL PREPARATION AND UTILIZATION,4,,Q2
International Journal of Coal Science & Technology,INTERNATIONAL JOURNAL OF COAL SCIENCE AND TECHNOLOGY,1,Yes,Q1
International Journal of Cognitive Informatics and Natural Intelligence,INTERNATIONAL JOURNAL OF COGNITIVE INFORMATICS AND NATURAL INTELLIGENCE,4,,Q4
International Journal of Cognitive Research in Science Engineering and Education-IJCRSEE,INTERNATIONAL JOURNAL OF COGNITIVE RESEARCH IN SCIENCE ENGINEERING AND EDUCATION IJCRSEE,4,,Q3
International Journal of Cognitive Therapy,INTERNATIONAL JOURNAL OF COGNITIVE THERAPY,4,,Q3
INTERNATIONAL JOURNAL OF COLORECTAL DISEASE,INTERNATIONAL JOURNAL OF COLORECTAL DISEASE,3,,Q2
International Journal of Combinatorial Optimization Problems and Informatics,INTERNATIONAL JOURNAL OF COMBINATORIAL OPTIMIZATION PROBLEMS AND INFORMATICS,4,,Q4
International Journal of the Commons,INTERNATIONAL JOURNAL OF COMMONS,3,,Q3
International Journal of Communication,INTERNATIONAL JOURNAL OF COMMUNICATION,2,,Q2
International Journal of Communication Networks and Distributed Systems,INTERNATIONAL JOURNAL OF COMMUNICATION NETWORKS AND DISTRIBUTED SYSTEMS,4,,Q4
INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS,INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS,4,,Q3
International Journal of Community Music,INTERNATIONAL JOURNAL OF COMMUNITY MUSIC,1,Yes,
International Journal of Comparative and Applied Criminal Justice,INTERNATIONAL JOURNAL OF COMPARATIVE AND APPLIED CRIMINAL JUSTICE,4,,Q2
International Journal of Comparative Education and Development,INTERNATIONAL JOURNAL OF COMPARATIVE EDUCATION AND DEVELOPMENT,4,,Q2
International Journal of Comparative Labour Law and Industrial Relations,INTERNATIONAL JOURNAL OF COMPARATIVE LABOUR LAW AND INDUSTRIAL RELATIONS,4,,Q3
INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,INTERNATIONAL JOURNAL OF COMPARATIVE SOCIOLOGY,2,,Q2
International Journal of Computational Economics and Econometrics,INTERNATIONAL JOURNAL OF COMPUTATIONAL ECONOMICS AND ECONOMETRICS,4,,Q4
INTERNATIONAL JOURNAL OF COMPUTATIONAL FLUID DYNAMICS,INTERNATIONAL JOURNAL OF COMPUTATIONAL FLUID DYNAMICS,4,,Q3
International Journal of Computational Intelligence and Applications,INTERNATIONAL JOURNAL OF COMPUTATIONAL INTELLIGENCE AND APPLICATIONS,4,,Q4
International Journal of Computational Intelligence Systems,INTERNATIONAL JOURNAL OF COMPUTATIONAL INTELLIGENCE SYSTEMS,4,,Q2
International Journal of Computational Materials Science and Engineering,INTERNATIONAL JOURNAL OF COMPUTATIONAL MATERIALS SCIENCE AND ENGINEERING,4,,Q4
International Journal of Computational Methods,INTERNATIONAL JOURNAL OF COMPUTATIONAL METHODS,4,,Q2
International Journal of Computational Science and Engineering,INTERNATIONAL JOURNAL OF COMPUTATIONAL SCIENCE AND ENGINEERING,4,,Q4
INTERNATIONAL JOURNAL OF COMPUTER APPLICATIONS IN TECHNOLOGY,INTERNATIONAL JOURNAL OF COMPUTER APPLICATIONS IN TECHNOLOGY,4,,Q4
International Journal of Computer-Assisted Language Learning and Teaching,INTERNATIONAL JOURNAL OF COMPUTER ASSISTED LANGUAGE LEARNING AND TEACHING,4,,Q3
International Journal of Computer Assisted Radiology and Surgery,INTERNATIONAL JOURNAL OF COMPUTER ASSISTED RADIOLOGY AND SURGERY,4,,Q2
International Journal of Computer Games Technology,INTERNATIONAL JOURNAL OF COMPUTER GAMES TECHNOLOGY,4,,Q4
INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,3,,Q2
INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICS,INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICS,4,,Q2
International Journal of Computer Mathematics- Computer Systems Theory,INTERNATIONAL JOURNAL OF COMPUTER MATHEMATICS COMPUTER SYSTEMS THEORY,4,,Q3
International Journal of Computer-Supported Collaborative Learning,INTERNATIONAL JOURNAL OF COMPUTER SUPPORTED COLLABORATIVE LEARNING,1,Yes,Q1
INTERNATIONAL JOURNAL OF COMPUTER VISION,INTERNATIONAL JOURNAL OF COMPUTER VISION,2,,Q1
International Journal of Computerized Dentistry,INTERNATIONAL JOURNAL OF COMPUTERIZED DENTISTRY,4,,Q2
International Journal of Computers Communications & Control,INTERNATIONAL JOURNAL OF COMPUTERS COMMUNICATIONS AND CONTROL,4,,Q3
International Journal of Computing Science and Mathematics,INTERNATIONAL JOURNAL OF COMPUTING SCIENCE AND MATHEMATICS,4,,Q3
International Journal of Concrete Structures and Materials,INTERNATIONAL JOURNAL OF CONCRETE STRUCTURES AND MATERIALS,3,,Q2
International Journal of Conflict and Violence,INTERNATIONAL JOURNAL OF CONFLICT AND VIOLENCE,4,,Q4
INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,INTERNATIONAL JOURNAL OF CONFLICT MANAGEMENT,3,,Q1
International Journal of Conservation Science,INTERNATIONAL JOURNAL OF CONSERVATION SCIENCE,4,,
International Journal of Construction Management,INTERNATIONAL JOURNAL OF CONSTRUCTION MANAGEMENT,3,,Q2
International Journal of Consumer Studies,INTERNATIONAL JOURNAL OF CONSUMER STUDIES,2,,Q1
International Journal of Contemporary Economics and Administrative Sciences,INTERNATIONAL JOURNAL OF CONTEMPORARY ECONOMICS AND ADMINISTRATIVE SCIENCES,4,,Q4
International Journal of Contemporary Hospitality Management,INTERNATIONAL JOURNAL OF CONTEMPORARY HOSPITALITY MANAGEMENT,1,Yes,Q1
