Journal,Journal_Normalized,CAS2025_Quartile,CAS2025_Top,JCR_BestQuartile
Annual Review of Cancer Biology,ANNUAL REVIEW OF CANCER BIOLOGY,2,,Q1
Annual Review of Cell and Developmental Biology,ANNUAL REVIEW OF CELL AND DEVELOPMENTAL BIOLOGY,1,Yes,Q1
Annual Review of Chemical and Biomolecular Engineering,ANNUAL REVIEW OF CHEMICAL AND BIOMOLECULAR ENGINEERING,1,Yes,Q1
Annual Review of Clinical Psychology,ANNUAL REVIEW OF CLINICAL PSYCHOLOGY,1,Yes,Q1
Annual Review of Condensed Matter Physics,ANNUAL REVIEW OF CONDENSED MATTER PHYSICS,2,,Q1
Annual Review of Control Robotics and Autonomous Systems,ANNUAL REVIEW OF CONTROL ROBOTICS AND AUTONOMOUS SYSTEMS,1,Yes,Q1
Annual Review of Criminology,ANNUAL REVIEW OF CRIMINOLOGY,1,Yes,Q1
Annual Review of CyberTherapy and Telemedicine,ANNUAL REVIEW OF CYBERTHERAPY AND TELEMEDICINE,4,,Q4
Annual Review of Developmental Psychology,ANNUAL REVIEW OF DEVELOPMENTAL PSYCHOLOGY,,,Q1
Annual Review of Earth and Planetary Sciences,ANNUAL REVIEW OF EARTH AND PLANETARY SCIENCES,1,Yes,Q1
Annual Review of Ecology Evolution and Systematics,ANNUAL REVIEW OF ECOLOGY EVOLUTION AND SYSTEMATICS,1,Yes,Q1
Annual Review of Economics,ANNUAL REVIEW OF ECONOMICS,1,Yes,Q1
Annual Review of Entomology,ANNUAL REVIEW OF ENTOMOLOGY,1,Yes,Q1
Annual Review of Environment and Resources,ANNUAL REVIEW OF ENVIRONMENT AND RESOURCES,1,Yes,Q1
Annual Review of Financial Economics,ANNUAL REVIEW OF FINANCIAL ECONOMICS,2,,Q1
Annual Review of Fluid Mechanics,ANNUAL REVIEW OF FLUID MECHANICS,1,Yes,Q1
Annual Review of Food Science and Technology,ANNUAL REVIEW OF FOOD SCIENCE AND TECHNOLOGY,1,Yes,Q1
Annual Review of Genetics,ANNUAL REVIEW OF GENETICS,1,Yes,Q1
Annual Review of Genomics and Human Genetics,ANNUAL REVIEW OF GENOMICS AND HUMAN GENETICS,1,Yes,Q1
Annual Review of Immunology,ANNUAL REVIEW OF IMMUNOLOGY,1,Yes,Q1
Annual Review of Law and Social Science,ANNUAL REVIEW OF LAW AND SOCIAL SCIENCE,2,,Q1
Annual Review of Linguistics,ANNUAL REVIEW OF LINGUISTICS,1,Yes,Q1
Annual Review of Marine Science,ANNUAL REVIEW OF MARINE SCIENCE,1,Yes,Q1
Annual Review of Materials Research,ANNUAL REVIEW OF MATERIALS RESEARCH,1,Yes,Q1
Annual Review of Medicine,ANNUAL REVIEW OF MEDICINE,1,Yes,Q1
Annual Review of Microbiology,ANNUAL REVIEW OF MICROBIOLOGY,1,Yes,Q1
Annual Review of Neuroscience,ANNUAL REVIEW OF NEUROSCIENCE,1,Yes,Q1
Annual Review of Nuclear and Particle Science,ANNUAL REVIEW OF NUCLEAR AND PARTICLE SCIENCE,2,,Q1
Annual Review of Nutrition,ANNUAL REVIEW OF NUTRITION,1,Yes,Q1
Annual Review of Organizational Psychology and Organizational Behavior,ANNUAL REVIEW OF ORGANIZATIONAL PSYCHOLOGY AND ORGANIZATIONAL BEHAVIOR,1,Yes,Q1
Annual Review of Pathology-Mechanisms of Disease,ANNUAL REVIEW OF PATHOLOGY MECHANISMS OF DISEASE,1,Yes,Q1
Annual Review of Pharmacology and Toxicology,ANNUAL REVIEW OF PHARMACOLOGY AND TOXICOLOGY,1,Yes,Q1
Annual Review of Physical Chemistry,ANNUAL REVIEW OF PHYSICAL CHEMISTRY,1,Yes,Q1
Annual Review of Physiology,ANNUAL REVIEW OF PHYSIOLOGY,1,Yes,Q1
Annual Review of Phytopathology,ANNUAL REVIEW OF PHYTOPATHOLOGY,1,Yes,Q1
Annual Review of Plant Biology,ANNUAL REVIEW OF PLANT BIOLOGY,1,Yes,Q1
Annual Review of Political Science,ANNUAL REVIEW OF POLITICAL SCIENCE,1,Yes,Q1
Annual Review of Psychology,ANNUAL REVIEW OF PSYCHOLOGY,1,Yes,Q1
Annual Review of Public Health,ANNUAL REVIEW OF PUBLIC HEALTH,1,Yes,Q1
Annual Review of Resource Economics,ANNUAL REVIEW OF RESOURCE ECONOMICS,3,,Q1
Annual Review of Sociology,ANNUAL REVIEW OF SOCIOLOGY,1,Yes,Q1
Annual Review of Statistics and Its Application,ANNUAL REVIEW OF STATISTICS AND ITS APPLICATION,1,Yes,Q1
Annual Review of Virology,ANNUAL REVIEW OF VIROLOGY,1,Yes,Q1
Annual Review of Vision Science,ANNUAL REVIEW OF VISION SCIENCE,2,,Q1
ANNUAL REVIEWS IN CONTROL,ANNUAL REVIEWS IN CONTROL,2,,Q1
Anos 90,ANOS 90,4,,Q4
ANQ-A QUARTERLY JOURNAL OF SHORT ARTICLES NOTES AND REVIEWS,ANQ A QUARTERLY JOURNAL OF SHORT ARTICLES NOTES AND REVIEWS,4,,
Ansiedad y Estres-Anxiety and Stress,ANSIEDAD Y ESTRES ANXIETY AND STRESS,4,,Q4
ANTARCTIC SCIENCE,ANTARCTIC SCIENCE,4,,Q3
Antares-Letras e Humanidades,ANTARES LETRAS E HUMANIDADES,4,,
Anthropocene,ANTHROPOCENE,2,,Q1
Anthropocene Coasts,ANTHROPOCENE COASTS,4,,Q2
Anthropocene Review,ANTHROPOCENE REVIEW,3,,Q2
Anthropological Forum,ANTHROPOLOGICAL FORUM,2,,Q3
Anthropological Journal of European Cultures,ANTHROPOLOGICAL JOURNAL OF EUROPEAN CULTURES,4,,Q3
Anthropological Measurements of Philosophical Research,ANTHROPOLOGICAL MEASUREMENTS OF PHILOSOPHICAL RESEARCH,3,,
Anthropological Notebooks,ANTHROPOLOGICAL NOTEBOOKS,4,,Q3
ANTHROPOLOGICAL QUARTERLY,ANTHROPOLOGICAL QUARTERLY,4,,Q3
ANTHROPOLOGICAL SCIENCE,ANTHROPOLOGICAL SCIENCE,4,,Q4
Anthropological Theory,ANTHROPOLOGICAL THEORY,2,,Q2
ANTHROPOLOGIE,ANTHROPOLOGIE,4,,Q3
Anthropologie et Sante-Revue Internationale Francophone d Anthropologie de la Sante,ANTHROPOLOGIE ET SANTE REVUE INTERNATIONALE FRANCOPHONE D ANTHROPOLOGIE DE LA SANTE,4,,Q4
Anthropologie-International Journal of Human Diversity and Evolution,ANTHROPOLOGIE INTERNATIONAL JOURNAL OF HUMAN DIVERSITY AND EVOLUTION,4,,Q4
ANTHROPOLOGISCHER ANZEIGER,ANTHROPOLOGISCHER ANZEIGER,4,,Q3
Anthropology & Aging,ANTHROPOLOGY AND AGING,4,,Q4
ANTHROPOLOGY & EDUCATION QUARTERLY,ANTHROPOLOGY AND EDUCATION QUARTERLY,3,,Q2
Anthropology & Medicine,ANTHROPOLOGY AND MEDICINE,4,,Q2
Anthropology in Action-Journal for Applied Anthropology in Policy and Practice,ANTHROPOLOGY IN ACTION JOURNAL FOR APPLIED ANTHROPOLOGY IN POLICY AND PRACTICE,4,,Q3
ANTHROPOLOGY OF CONSCIOUSNESS,ANTHROPOLOGY OF CONSCIOUSNESS,4,,Q2
Anthropology of Work Review,ANTHROPOLOGY OF WORK REVIEW,4,,Q3
Anthropology Southern Africa,ANTHROPOLOGY SOUTHERN AFRICA,4,,Q4
Anthropology Today,ANTHROPOLOGY TODAY,3,,Q1
ANTHROPOS,ANTHROPOS,4,,Q4
ANTHROPOZOOLOGICA,ANTHROPOZOOLOGICA,4,,Q3
ANTHROZOOS,ANTHROZOOS,3,,Q1
Anti-Cancer Agents in Medicinal Chemistry,ANTI CANCER AGENTS IN MEDICINAL CHEMISTRY,4,,Q2
ANTI-CANCER DRUGS,ANTI CANCER DRUGS,4,,Q3
ANTI-CORROSION METHODS AND MATERIALS,ANTI CORROSION METHODS AND MATERIALS,3,,Q2
Anti-Trafficking Review,ANTI TRAFFICKING REVIEW,3,,Q3
Antibiotics-Basel,ANTIBIOTICS BASEL,3,,Q1
Antibodies,ANTIBODIES,4,,Q3
Antibody Therapeutics,ANTIBODY THERAPEUTICS,,,Q2
ANTICANCER RESEARCH,ANTICANCER RESEARCH,4,,Q4
Antichthon,ANTICHTHON,3,,
Antiguedad y Cristianismo,ANTIGUEDAD Y CRISTIANISMO,,,Q4
ANTIKE UND ABENDLAND,ANTIKE UND ABENDLAND,4,,
ANTIMICROBIAL AGENTS AND CHEMOTHERAPY,ANTIMICROBIAL AGENTS AND CHEMOTHERAPY,2,,Q1
Antimicrobial Resistance and Infection Control,ANTIMICROBIAL RESISTANCE AND INFECTION CONTROL,2,,Q1
Antimicrobial Stewardship & Healthcare Epidemiology,ANTIMICROBIAL STEWARDSHIP AND HEALTHCARE EPIDEMIOLOGY,,,Q3
Antioxidants,ANTIOXIDANTS,2,,Q1
ANTIOXIDANTS & REDOX SIGNALING,ANTIOXIDANTS AND REDOX SIGNALING,2,Yes,Q1
Antiphon-A Journal for Liturgical Renewal,ANTIPHON A JOURNAL FOR LITURGICAL RENEWAL,4,,
ANTIPODE,ANTIPODE,1,Yes,Q1
Antipodes-A Global Journal of Australian/New Zealand Literature,ANTIPODES A GLOBAL JOURNAL OF AUSTRALIAN NEW ZEALAND LITERATURE,4,,
Antiquaries Journal,ANTIQUARIES JOURNAL,4,,
ANTIQUITY,ANTIQUITY,1,Yes,Q1
ANTIQVORVM PHILOSOPHIA-An International journal,ANTIQVORVM PHILOSOPHIA AN INTERNATIONAL JOURNAL,4,,Q4
Antiteses,ANTITESES,4,,Q3
ANTIVIRAL RESEARCH,ANTIVIRAL RESEARCH,2,,Q1
ANTIVIRAL THERAPY,ANTIVIRAL THERAPY,4,,Q3
ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY,ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY,3,,Q4
Antropologia e Teatro-Rivista di Studi,ANTROPOLOGIA E TEATRO RIVISTA DI STUDI,4,,
Antropologia Portuguesa,ANTROPOLOGIA PORTUGUESA,4,,Q4
Anuari de Filologia-Estudis de Linguistica,ANUARI DE FILOLOGIA ESTUDIS DE LINGUISTICA,4,,
Anuari de Filologia-Literatures Contemporanies,ANUARI DE FILOLOGIA LITERATURES CONTEMPORANIES,,,
Anuari de Filologia-Llengues i Literaturas Modernas,ANUARI DE FILOLOGIA LLENGUES I LITERATURAS MODERNAS,4,,
Anuario Calderoniano,ANUARIO CALDERONIANO,4,,
Anuario Colombiano de Derecho Internacional-ACDI,ANUARIO COLOMBIANO DE DERECHO INTERNACIONAL ACDI,4,,Q3
Anuario Colombiano de Historia Social y de la Cultura,ANUARIO COLOMBIANO DE HISTORIA SOCIAL Y DE LA CULTURA,4,,Q3
Anuario de Estudios Americanos,ANUARIO DE ESTUDIOS AMERICANOS,2,,Q2
Anuario de Estudios Medievales,ANUARIO DE ESTUDIOS MEDIEVALES,3,,
Anuario de Filosofia del Derecho,ANUARIO DE FILOSOFIA DEL DERECHO,4,,Q3
Anuario de Historia de la Iglesia,ANUARIO DE HISTORIA DE LA IGLESIA,4,,Q2
Anuario de Historia Regional y de las Fronteras,ANUARIO DE HISTORIA REGIONAL Y DE LAS FRONTERAS,4,,Q3
Anuario de la Escuela de Historia Virtual,ANUARIO DE LA ESCUELA DE HISTORIA VIRTUAL,4,,Q2
Anuario de Psicologia,ANUARIO DE PSICOLOGIA,4,,Q4
Anuario De Psicologia Juridica,ANUARIO DE PSICOLOGIA JURIDICA,4,,Q1
Anuario Espanol de Derecho Internacional Privado,ANUARIO ESPANOL DE DERECHO INTERNACIONAL PRIVADO,4,,Q4
Anuario Filosofico,ANUARIO FILOSOFICO,4,,
Anuario Iberoamericano de Derecho Internacional Penal,ANUARIO IBEROAMERICANO DE DERECHO INTERNACIONAL PENAL,4,,Q4
Anuario IEHS,ANUARIO IEHS,4,,Q3
Anuario Lope de Vega-Texto Literatura Cultura,ANUARIO LOPE DE VEGA TEXTO LITERATURA CULTURA,3,,
Anuario Mexicano de Derecho Internacional,ANUARIO MEXICANO DE DERECHO INTERNACIONAL,4,,Q4
Anuario Musical,ANUARIO MUSICAL,4,,
Anuario Turismo y Sociedad,ANUARIO TURISMO Y SOCIEDAD,4,,Q4
ANXIETY STRESS AND COPING,ANXIETY STRESS AND COPING,3,,Q2
ANZ JOURNAL OF SURGERY,ANZ JOURNAL OF SURGERY,4,,Q2
ANZIAM JOURNAL,ANZIAM JOURNAL,4,,Q3
AoB Plants,AOB PLANTS,3,,Q2
AOQU,AOQU,,,
AORN JOURNAL,AORN JOURNAL,4,,Q3
Aotearoa New Zealand Social Work,AOTEAROA NEW ZEALAND SOCIAL WORK,4,,Q3
Apeiron-A Journal for Ancient Philosophy and Science,APEIRON A JOURNAL FOR ANCIENT PHILOSOPHY AND SCIENCE,3,,
APERTURE,APERTURE,4,,
APHASIOLOGY,APHASIOLOGY,4,,Q1
APIDOLOGIE,APIDOLOGIE,3,,Q1
APL Bioengineering,APL BIOENGINEERING,3,,Q2
APL Materials,APL MATERIALS,3,,Q2
APL Photonics,APL PHOTONICS,2,Yes,Q1
APMIS,APMIS,4,,Q2
APOLLO-The International Art Magazine,APOLLO INTERNATIONAL ART MAGAZINE,4,,
APOPTOSIS,APOPTOSIS,2,,Q1
Aportes-Revista de Historia Contemporanea,APORTES REVISTA DE HISTORIA CONTEMPORANEA,4,,Q3
APOS Trends in Orthodontics,APOS TRENDS IN ORTHODONTICS,4,,Q4
Aposta-Revista de Ciencias Sociales,APOSTA REVISTA DE CIENCIAS SOCIALES,4,,Q3
Appalachian Heritage-A Literary Quarterly of the Southern Appalachians,APPALACHIAN HERITAGE A LITERARY QUARTERLY OF SOUTHERN APPALACHIANS,4,,
APPALACHIAN JOURNAL,APPALACHIAN JOURNAL,,,Q3
Appeal,APPEAL,4,,Q3
APPETITE,APPETITE,2,,Q1
APPLICABLE ALGEBRA IN ENGINEERING COMMUNICATION AND COMPUTING,APPLICABLE ALGEBRA IN ENGINEERING COMMUNICATION AND COMPUTING,3,,Q4
APPLICABLE ANALYSIS,APPLICABLE ANALYSIS,4,,Q2
Applicable Analysis and Discrete Mathematics,APPLICABLE ANALYSIS AND DISCRETE MATHEMATICS,3,,Q1
Application of Clinical Genetics,APPLICATION OF CLINICAL GENETICS,3,,Q2
Applications and Applied Mathematics-An International Journal,APPLICATIONS AND APPLIED MATHEMATICS AN INTERNATIONAL JOURNAL,4,,Q4
Applications in Energy and Combustion Science,APPLICATIONS IN ENERGY AND COMBUSTION SCIENCE,3,,Q1
Applications in Engineering Science,APPLICATIONS IN ENGINEERING SCIENCE,4,,Q2
Applications in Plant Sciences,APPLICATIONS IN PLANT SCIENCES,3,,Q2
Applications of Mathematics,APPLICATIONS OF MATHEMATICS,4,,Q3
APPLIED ACOUSTICS,APPLIED ACOUSTICS,2,,Q1
APPLIED AND COMPUTATIONAL HARMONIC ANALYSIS,APPLIED AND COMPUTATIONAL HARMONIC ANALYSIS,2,Yes,Q1
Applied and Computational Mathematics,APPLIED AND COMPUTATIONAL MATHEMATICS,2,,Q1
APPLIED AND ENVIRONMENTAL MICROBIOLOGY,APPLIED AND ENVIRONMENTAL MICROBIOLOGY,2,,Q2
Applied and Environmental Soil Science,APPLIED AND ENVIRONMENTAL SOIL SCIENCE,4,,Q3
APPLIED ANIMAL BEHAVIOUR SCIENCE,APPLIED ANIMAL BEHAVIOUR SCIENCE,2,,Q2
Applied Animal Science,APPLIED ANIMAL SCIENCE,4,,Q2
APPLIED ARTIFICIAL INTELLIGENCE,APPLIED ARTIFICIAL INTELLIGENCE,4,,Q2
APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY,APPLIED BIOCHEMISTRY AND BIOTECHNOLOGY,3,,Q2
APPLIED BIOCHEMISTRY AND MICROBIOLOGY,APPLIED BIOCHEMISTRY AND MICROBIOLOGY,4,,Q4
Applied Biological Chemistry,APPLIED BIOLOGICAL CHEMISTRY,3,,Q3
Applied Biological Research,APPLIED BIOLOGICAL RESEARCH,4,,Q4
Applied Bionics and Biomechanics,APPLIED BIONICS AND BIOMECHANICS,4,,Q4
Applied Biosafety,APPLIED BIOSAFETY,4,,Q4
APPLIED CATALYSIS A-GENERAL,APPLIED CATALYSIS A GENERAL,2,,Q2
Applied Catalysis B-Environment and Energy,APPLIED CATALYSIS B ENVIRONMENT AND ENERGY,1,Yes,Q1
Applied Catalysis O: Open,APPLIED CATALYSIS O OPEN,,,
APPLIED CATEGORICAL STRUCTURES,APPLIED CATEGORICAL STRUCTURES,3,,Q3
Applied Chemistry for Engineering,APPLIED CHEMISTRY FOR ENGINEERING,4,,Q4
APPLIED CLAY SCIENCE,APPLIED CLAY SCIENCE,2,,Q1
Applied Clinical Informatics,APPLIED CLINICAL INFORMATICS,3,,Q3
APPLIED COGNITIVE PSYCHOLOGY,APPLIED COGNITIVE PSYCHOLOGY,3,,Q3
APPLIED COMPOSITE MATERIALS,APPLIED COMPOSITE MATERIALS,3,,Q3
APPLIED COMPUTATIONAL ELECTROMAGNETICS SOCIETY JOURNAL,APPLIED COMPUTATIONAL ELECTROMAGNETICS SOCIETY JOURNAL,4,,Q4
Applied Computational Intelligence and Soft Computing,APPLIED COMPUTATIONAL INTELLIGENCE AND SOFT COMPUTING,4,,Q2
Applied Computer Systems,APPLIED COMPUTER SYSTEMS,4,,Q4
Applied Computing and Geosciences,APPLIED COMPUTING AND GEOSCIENCES,3,,Q2
Applied Computing and Informatics,APPLIED COMPUTING AND INFORMATICS,4,,Q1
Applied Computing Review,APPLIED COMPUTING REVIEW,4,,Q4
Applied Corpus Linguistics,APPLIED CORPUS LINGUISTICS,,,Q1
Applied Developmental Science,APPLIED DEVELOPMENTAL SCIENCE,3,,Q4
Applied Earth Science-Transactions of the Institutions of Mining and Metallurgy,APPLIED EARTH SCIENCE TRANSACTIONS OF INSTITUTIONS OF MINING AND METALLURGY,4,,Q3
APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH,APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH,4,,Q4
Applied Economic Analysis,APPLIED ECONOMIC ANALYSIS,3,,Q1
Applied Economic Perspectives and Policy,APPLIED ECONOMIC PERSPECTIVES AND POLICY,3,,Q1
APPLIED ECONOMICS,APPLIED ECONOMICS,4,,Q2
Applied Economics Journal,APPLIED ECONOMICS JOURNAL,,,Q4
APPLIED ECONOMICS LETTERS,APPLIED ECONOMICS LETTERS,4,,Q3
APPLIED ENERGY,APPLIED ENERGY,1,Yes,Q1
APPLIED ENGINEERING IN AGRICULTURE,APPLIED ENGINEERING IN AGRICULTURE,4,,Q3
APPLIED ENTOMOLOGY AND ZOOLOGY,APPLIED ENTOMOLOGY AND ZOOLOGY,4,,Q3
APPLIED ERGONOMICS,APPLIED ERGONOMICS,2,,Q2
Applied Food Biotechnology,APPLIED FOOD BIOTECHNOLOGY,4,,Q4
Applied Food Research,APPLIED FOOD RESEARCH,3,,Q1
Applied Fruit Science,APPLIED FRUIT SCIENCE,,,
Applied General Topology,APPLIED GENERAL TOPOLOGY,4,,Q2
APPLIED GEOCHEMISTRY,APPLIED GEOCHEMISTRY,3,,Q1
APPLIED GEOGRAPHY,APPLIED GEOGRAPHY,2,Yes,Q1
Applied Geomatics,APPLIED GEOMATICS,4,,Q3
Applied Geophysics,APPLIED GEOPHYSICS,4,,Q4
Applied Health Economics and Health Policy,APPLIED HEALTH ECONOMICS AND HEALTH POLICY,3,,Q1
APPLIED IMMUNOHISTOCHEMISTRY & MOLECULAR MORPHOLOGY,APPLIED IMMUNOHISTOCHEMISTRY AND MOLECULAR MORPHOLOGY,4,,Q3
APPLIED INTELLIGENCE,APPLIED INTELLIGENCE,3,,Q2
APPLIED LINGUISTICS,APPLIED LINGUISTICS,1,Yes,Q1
Applied Linguistics Review,APPLIED LINGUISTICS REVIEW,2,,Q1
APPLIED MAGNETIC RESONANCE,APPLIED MAGNETIC RESONANCE,4,,Q4
Applied Materials Today,APPLIED MATERIALS TODAY,2,,Q1
APPLIED MATHEMATICAL MODELLING,APPLIED MATHEMATICAL MODELLING,2,,Q1
Applied Mathematics-A Journal of Chinese Universities Series B,APPLIED MATHEMATICS A JOURNAL OF CHINESE UNIVERSITIES SERIES B,4,,Q2
APPLIED MATHEMATICS AND COMPUTATION,APPLIED MATHEMATICS AND COMPUTATION,2,,Q1
APPLIED MATHEMATICS AND MECHANICS-ENGLISH EDITION,APPLIED MATHEMATICS AND MECHANICS ENGLISH EDITION,2,,Q1
APPLIED MATHEMATICS AND OPTIMIZATION,APPLIED MATHEMATICS AND OPTIMIZATION,2,,Q2
Applied Mathematics E-Notes,APPLIED MATHEMATICS E NOTES,4,,Q4
Applied Mathematics in Science and Engineering,APPLIED MATHEMATICS IN SCIENCE AND ENGINEERING,4,,Q1
Applied Mathematics Letters,APPLIED MATHEMATICS LETTERS,2,,Q1
APPLIED MEASUREMENT IN EDUCATION,APPLIED MEASUREMENT IN EDUCATION,4,,Q3
Applied Mechanics,APPLIED MECHANICS,,,Q3
Applied Mechanics Reviews,APPLIED MECHANICS REVIEWS,1,Yes,Q1
APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,3,,Q1
Applied Mobilities,APPLIED MOBILITIES,4,,Q2
Applied Network Science,APPLIED NETWORK SCIENCE,4,,Q2
Applied Neuropsychology-Adult,APPLIED NEUROPSYCHOLOGY ADULT,4,,Q3
Applied Neuropsychology-Child,APPLIED NEUROPSYCHOLOGY CHILD,4,,Q4
Applied Numerical Mathematics,APPLIED NUMERICAL MATHEMATICS,2,,Q1
APPLIED NURSING RESEARCH,APPLIED NURSING RESEARCH,3,,Q2
APPLIED OCEAN RESEARCH,APPLIED OCEAN RESEARCH,2,,Q1
Applied Ontology,APPLIED ONTOLOGY,3,,Q2
APPLIED OPTICS,APPLIED OPTICS,4,,Q3
APPLIED ORGANOMETALLIC CHEMISTRY,APPLIED ORGANOMETALLIC CHEMISTRY,2,,
APPLIED PHYSICS A-MATERIALS SCIENCE & PROCESSING,APPLIED PHYSICS A MATERIALS SCIENCE AND PROCESSING,4,,Q2
APPLIED PHYSICS B-LASERS AND OPTICS,APPLIED PHYSICS B LASERS AND OPTICS,4,,Q3
Applied Physics Express,APPLIED PHYSICS EXPRESS,3,,Q3
APPLIED PHYSICS LETTERS,APPLIED PHYSICS LETTERS,2,,Q2
Applied Physics Reviews,APPLIED PHYSICS REVIEWS,2,Yes,Q1
Applied Physiology Nutrition and Metabolism,APPLIED PHYSIOLOGY NUTRITION AND METABOLISM,4,,Q2
APPLIED PSYCHOLINGUISTICS,APPLIED PSYCHOLINGUISTICS,2,Yes,Q1
APPLIED PSYCHOLOGICAL MEASUREMENT,APPLIED PSYCHOLOGICAL MEASUREMENT,4,,Q3
APPLIED PSYCHOLOGY-AN INTERNATIONAL REVIEW-PSYCHOLOGIE APPLIQUEE-REVUE INTERNATIONALE,APPLIED PSYCHOLOGY AN INTERNATIONAL REVIEW PSYCHOLOGIE APPLIQUEE REVUE INTERNATIONALE,2,,Q1
Applied Psychology-Health and Well Being,APPLIED PSYCHOLOGY HEALTH AND WELL BEING,2,,Q1
APPLIED PSYCHOPHYSIOLOGY AND BIOFEEDBACK,APPLIED PSYCHOPHYSIOLOGY AND BIOFEEDBACK,3,,Q2
Applied Radiation and Isotopes,APPLIED RADIATION AND ISOTOPES,3,,Q2
Applied Radiology,APPLIED RADIOLOGY,4,,
Applied Research in Quality of Life,APPLIED RESEARCH IN QUALITY OF LIFE,3,,Q1
APPLIED RHEOLOGY,APPLIED RHEOLOGY,3,,Q3
Applied Science and Convergence Technology,APPLIED SCIENCE AND CONVERGENCE TECHNOLOGY,4,,Q4
Applied Sciences-Basel,APPLIED SCIENCES BASEL,4,,Q2
APPLIED SOFT COMPUTING,APPLIED SOFT COMPUTING,2,Yes,Q1
APPLIED SOIL ECOLOGY,APPLIED SOIL ECOLOGY,2,,Q1
Applied Spatial Analysis and Policy,APPLIED SPATIAL ANALYSIS AND POLICY,4,,Q2
APPLIED SPECTROSCOPY,APPLIED SPECTROSCOPY,3,,Q2
APPLIED SPECTROSCOPY REVIEWS,APPLIED SPECTROSCOPY REVIEWS,2,,Q1
APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY,APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY,4,,Q2
APPLIED SURFACE SCIENCE,APPLIED SURFACE SCIENCE,2,,Q1
Applied Surface Science Advances,APPLIED SURFACE SCIENCE ADVANCES,3,,Q1
Applied System Innovation,APPLIED SYSTEM INNOVATION,4,,Q2
Applied Theatre Research,APPLIED THEATRE RESEARCH,3,,
APPLIED THERMAL ENGINEERING,APPLIED THERMAL ENGINEERING,2,Yes,Q1
APPLIED VEGETATION SCIENCE,APPLIED VEGETATION SCIENCE,3,,Q2
Applied Water Science,APPLIED WATER SCIENCE,3,,Q1
AppliedMath,APPLIEDMATH,,,Q3
Approaching Religion,APPROACHING RELIGION,3,,
APSIPA Transactions on Signal and Information Processing,APSIPA TRANSACTIONS ON SIGNAL AND INFORMATION PROCESSING,3,,Q2
Apuntes del CENES,APUNTES DEL CENES,4,,Q4
Apuntes-Revista de Ciencias Sociales,APUNTES REVISTA DE CIENCIAS SOCIALES,4,,Q3
Apuntes Universitarios,APUNTES UNIVERSITARIOS,4,,Q4
Apunts Educacion Fisica y Deportes,APUNTS EDUCACION FISICA Y DEPORTES,4,,Q2
Apunts Sports Medicine,APUNTS SPORTS MEDICINE,4,,Q3
AQUA-Water Infrastructure Ecosystems and Society,AQUA WATER INFRASTRUCTURE ECOSYSTEMS AND SOCIETY,4,,Q2
AQUACULTURAL ENGINEERING,AQUACULTURAL ENGINEERING,2,,Q1
AQUACULTURE,AQUACULTURE,2,Yes,Q1
AQUACULTURE ECONOMICS & MANAGEMENT,AQUACULTURE ECONOMICS AND MANAGEMENT,2,,Q1
Aquaculture Environment Interactions,AQUACULTURE ENVIRONMENT INTERACTIONS,2,,Q1
"Aquaculture, Fish and Fisheries",AQUACULTURE FISH AND FISHERIES,4,,Q2
AQUACULTURE INTERNATIONAL,AQUACULTURE INTERNATIONAL,3,,Q2
AQUACULTURE NUTRITION,AQUACULTURE NUTRITION,2,,Q1
Aquaculture Reports,AQUACULTURE REPORTS,2,,Q1
AQUACULTURE RESEARCH,AQUACULTURE RESEARCH,4,,Q2
Aquatic Biology,AQUATIC BIOLOGY,4,,Q4
AQUATIC BOTANY,AQUATIC BOTANY,4,,Q1
AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS,AQUATIC CONSERVATION MARINE AND FRESHWATER ECOSYSTEMS,3,,Q2
AQUATIC ECOLOGY,AQUATIC ECOLOGY,4,,Q2
AQUATIC ECOSYSTEM HEALTH & MANAGEMENT,AQUATIC ECOSYSTEM HEALTH AND MANAGEMENT,4,,Q4
AQUATIC GEOCHEMISTRY,AQUATIC GEOCHEMISTRY,4,,Q4
AQUATIC INSECTS,AQUATIC INSECTS,4,,Q4
Aquatic Invasions,AQUATIC INVASIONS,3,,Q2
AQUATIC LIVING RESOURCES,AQUATIC LIVING RESOURCES,4,,Q2
AQUATIC MAMMALS,AQUATIC MAMMALS,4,,Q3
AQUATIC MICROBIAL ECOLOGY,AQUATIC MICROBIAL ECOLOGY,4,,Q3
AQUATIC SCIENCES,AQUATIC SCIENCES,3,,Q2
Aquatic Sciences and Engineering,AQUATIC SCIENCES AND ENGINEERING,4,,Q3
AQUATIC TOXICOLOGY,AQUATIC TOXICOLOGY,3,,Q1
